# time(s), 	 	 acceleration(g)
0.000000000000000000e+00 6.252661999999999942e+00
2.000277970813059281e-05 6.471657000000000437e+00
4.000555941626118562e-05 6.711547000000000374e+00
6.000833912439177504e-05 6.986735000000000362e+00
8.001111883252237124e-05 7.235514000000000223e+00
1.000138985406529674e-04 7.546714999999999840e+00
1.200166782487835501e-04 7.870957999999999899e+00
1.400194579569141598e-04 8.193384999999999252e+00
1.600222376650447425e-04 8.547606000000000037e+00
1.800250173731753251e-04 8.910004000000000701e+00
2.000277970813059349e-04 9.311268999999999352e+00
2.200305767894365175e-04 9.723888999999999783e+00
2.400333564975671002e-04 1.020853400000000022e+01
2.600361362056977099e-04 1.072121100000000027e+01
2.800389159138283197e-04 1.129053500000000021e+01
3.000416956219588752e-04 1.191825799999999980e+01
3.200444753300894850e-04 1.261073799999999956e+01
3.400472550382200947e-04 1.342222199999999965e+01
3.600500347463506503e-04 1.431098800000000004e+01
3.800528144544812600e-04 1.526957200000000014e+01
4.000555941626118698e-04 1.650062000000000140e+01
4.200583738707424253e-04 1.756205100000000030e+01
4.400611535788730351e-04 1.905543899999999979e+01
4.600639332870036448e-04 2.072428400000000082e+01
4.800667129951342003e-04 2.266260600000000025e+01
5.000694927032648101e-04 2.509407399999999910e+01
5.200722724113954198e-04 2.807825499999999863e+01
5.400750521195260296e-04 3.208785400000000010e+01
5.600778318276566393e-04 3.777953500000000275e+01
5.800806115357871407e-04 4.642801399999999745e+01
6.000833912439177504e-04 6.095881299999999925e+01
6.200861709520483602e-04 8.437259500000000401e+01
6.400889506601789699e-04 1.202914509999999950e+02
6.600917303683095797e-04 1.711108999999999867e+02
6.800945100764401894e-04 2.355006170000000054e+02
7.000972897845707992e-04 3.110773459999999773e+02
7.201000694927013005e-04 3.880844579999999837e+02
7.401028492008319103e-04 4.540817010000000096e+02
7.601056289089625200e-04 4.951859840000000190e+02
7.801084086170931298e-04 5.045090989999999920e+02
8.001111883252237395e-04 4.825223250000000235e+02
8.201139680333543493e-04 4.415141399999999976e+02
8.401167477414848506e-04 3.924089569999999867e+02
8.601195274496154604e-04 3.434572319999999763e+02
8.801223071577460701e-04 2.959169430000000034e+02
9.001250868658766799e-04 2.542621530000000121e+02
9.201278665740072896e-04 2.083679970000000026e+02
9.401306462821378994e-04 1.573614770000000078e+02
9.601334259902684007e-04 1.039813690000000008e+02
