# time(s), 	 	 acceleration(g)
0.000000000000000000e+00 6.255906000000000411e+00
2.000277970813059281e-05 6.483401999999999887e+00
4.000555941626118562e-05 6.719852000000000380e+00
6.000833912439177504e-05 6.964413999999999660e+00
8.001111883252237124e-05 7.235383999999999816e+00
1.000138985406529674e-04 7.497724999999999973e+00
1.200166782487835501e-04 7.823654999999999582e+00
1.400194579569141598e-04 8.156463999999999714e+00
1.600222376650447425e-04 8.525738999999999734e+00
1.800250173731753251e-04 8.897935000000000372e+00
2.000277970813059349e-04 9.315096999999999738e+00
2.200305767894365175e-04 9.722460999999999132e+00
2.400333564975671002e-04 1.019374000000000002e+01
2.600361362056977099e-04 1.071627999999999936e+01
2.800389159138283197e-04 1.126386600000000016e+01
3.000416956219588752e-04 1.189184799999999953e+01
3.200444753300894850e-04 1.258731399999999923e+01
3.400472550382200947e-04 1.333683000000000085e+01
3.600500347463506503e-04 1.420632400000000040e+01
3.800528144544812600e-04 1.522006299999999968e+01
4.000555941626118698e-04 1.630809800000000109e+01
4.200583738707424253e-04 1.753187899999999999e+01
4.400611535788730351e-04 1.898360900000000129e+01
4.600639332870036448e-04 2.064031900000000164e+01
4.800667129951342003e-04 2.253257100000000079e+01
5.000694927032648101e-04 2.495514999999999972e+01
5.200722724113954198e-04 2.779320399999999935e+01
5.400750521195260296e-04 3.162773599999999874e+01
5.600778318276566393e-04 3.698057399999999717e+01
5.800806115357871407e-04 4.516192699999999860e+01
6.000833912439177504e-04 5.858334299999999928e+01
6.200861709520483602e-04 8.061917200000000605e+01
6.400889506601789699e-04 1.144396270000000015e+02
6.600917303683095797e-04 1.636603760000000136e+02
6.800945100764401894e-04 2.264663170000000036e+02
7.000972897845707992e-04 3.022031880000000115e+02
7.201000694927013005e-04 3.815411920000000237e+02
7.401028492008319103e-04 4.523542630000000031e+02
7.601056289089625200e-04 4.996229979999999955e+02
7.801084086170931298e-04 5.133471140000000332e+02
8.001111883252237395e-04 4.936456820000000221e+02
8.201139680333543493e-04 4.517428269999999770e+02
8.401167477414848506e-04 4.009847609999999918e+02
8.601195274496154604e-04 3.505583359999999971e+02
8.801223071577460701e-04 3.020982000000000198e+02
9.001250868658766799e-04 2.602843710000000215e+02
9.201278665740072896e-04 2.150766610000000014e+02
9.401306462821378994e-04 1.646928670000000068e+02
9.601334259902684007e-04 1.109444569999999999e+02
9.801362056983990104e-04 6.429397099999999909e+01
1.000138985406529620e-03 2.573711000000000126e+01
1.020141765114660230e-03 1.119663000000000075e+00
1.040144544822790840e-03 -9.071194000000000202e+00
1.060147324530921449e-03 -5.465519999999999712e+00
1.080150104239052059e-03 7.141880999999999702e+00
1.100152883947182669e-03 3.156070700000000073e+01
1.120155663655313279e-03 5.269070599999999871e+01
1.140158443363443888e-03 6.852561599999999942e+01
1.160161223071574281e-03 7.060532800000000009e+01
1.180164002779704891e-03 5.519945500000000038e+01
1.200166782487835501e-03 2.751944299999999899e+01
1.220169562195966111e-03 -3.535632999999999804e+00
1.240172341904096720e-03 -2.744320899999999952e+01
1.260175121612227330e-03 -4.131286899999999918e+01
1.280177901320357940e-03 -3.489678299999999922e+01
1.300180681028488550e-03 -2.181609200000000115e+01
1.320183460736619159e-03 -5.467596000000000345e+00
1.340186240444749769e-03 1.572287700000000044e+01
1.360189020152880379e-03 2.862941000000000003e+01
1.380191799861010989e-03 2.939631699999999981e+01
1.400194579569141598e-03 1.476325399999999988e+01
1.420197359277271991e-03 5.287969999999999615e-01
1.440200138985402601e-03 -9.853998000000000701e+00
1.460202918693533211e-03 -1.322698500000000088e+01
1.480205698401663821e-03 -3.507341999999999960e+00
1.500208478109794430e-03 1.806562999999999919e+00
1.520211257817925040e-03 1.868233599999999939e+01
1.540214037526055650e-03 2.697289500000000118e+01
1.560216817234186260e-03 2.974210300000000018e+01
1.580219596942316869e-03 2.708521500000000160e+01
1.600222376650447479e-03 1.183935400000000016e+01
1.620225156358578089e-03 3.879268000000000161e+00
1.640227936066708699e-03 3.741317000000000004e+00
1.660230715774839308e-03 -5.379673000000000371e+00
1.680233495482969701e-03 -1.010000000000000047e-03
1.700236275191100311e-03 1.308551000000000020e+00
1.720239054899230921e-03 3.535233999999999988e+00
1.740241834607361530e-03 -4.247909999999999742e-01
1.760244614315492140e-03 -1.462732399999999977e+01
1.780247394023622750e-03 -2.025288499999999914e+01
1.800250173731753360e-03 -3.138454700000000130e+01
1.820252953439883969e-03 -2.931326999999999927e+01
1.840255733148014579e-03 -2.177878099999999861e+01
1.860258512856145189e-03 -1.171971100000000021e+01
1.880261292564275799e-03 1.273551699999999975e+01
1.900264072272406408e-03 2.542201599999999928e+01
1.920266851980536801e-03 3.644194199999999739e+01
1.940269631688667411e-03 4.242782299999999651e+01
1.960272411396798021e-03 3.234772900000000107e+01
1.980275191104928847e-03 2.013503899999999902e+01
2.000277970813059240e-03 4.896835000000000271e+00
2.020280750521190067e-03 -7.676694000000000351e+00
2.040283530229320460e-03 -1.764758300000000091e+01
2.060286309937450853e-03 -1.737213500000000010e+01
2.080289089645581679e-03 -1.598886099999999999e+01
2.100291869353712072e-03 -1.085495399999999933e+01
2.120294649061842899e-03 -5.207072000000000145e+00
2.140297428769973292e-03 -3.455699999999999744e-02
2.160300208478104118e-03 5.034260000000000401e-01
2.180302988186234511e-03 -3.467630999999999908e+00
2.200305767894365338e-03 -1.260646500000000003e+01
2.220308547602495731e-03 -2.068763200000000069e+01
2.240311327310626557e-03 -1.536756199999999950e+01
2.260314107018756950e-03 -1.002452199999999927e+01
2.280316886726887777e-03 -8.034679000000000570e+00
2.300319666435018170e-03 -1.079247999999999985e+00
2.320322446143148563e-03 8.009429000000000798e+00
2.340325225851279389e-03 1.436140600000000056e+01
2.360328005559409782e-03 1.726155699999999982e+01
2.380330785267540609e-03 1.833959899999999976e+01
2.400333564975671002e-03 1.234982499999999916e+01
2.420336344683801828e-03 5.245411999999999964e+00
2.440339124391932221e-03 6.168762000000000079e+00
2.460341904100063048e-03 -2.779237999999999875e+00
2.480344683808193441e-03 -6.363240000000000229e+00
2.500347463516324267e-03 -1.156677099999999925e+01
2.520350243224454660e-03 -1.563872699999999938e+01
2.540353022932585487e-03 -1.617009200000000035e+01
2.560355802640715880e-03 -1.428205700000000000e+01
2.580358582348846273e-03 -5.027788000000000146e+00
2.600361362056977099e-03 -3.363939999999999930e+00
2.620364141765107492e-03 -6.322231000000000378e+00
2.640366921473238319e-03 -5.747262000000000093e+00
2.660369701181368712e-03 -7.237599999999999589e+00
2.680372480889499538e-03 -8.342636000000000607e+00
2.700375260597629931e-03 -7.564763000000000126e+00
2.720378040305760758e-03 -1.003094600000000014e+01
2.740380820013891151e-03 -3.932484999999999786e+00
2.760383599722021977e-03 2.705440000000000067e-01
2.780386379430152370e-03 1.572268299999999996e+01
2.800389159138283197e-03 2.022964500000000143e+01
2.820391938846413590e-03 1.380882300000000029e+01
2.840394718554543983e-03 8.722284000000000148e+00
