# time(s), 	 	 acceleration(g)
0.000000000000000000e+00 6.166426000000000407e+00
2.000277970813059281e-05 6.385615999999999737e+00
4.000555941626118562e-05 6.609479000000000326e+00
6.000833912439177504e-05 6.886224000000000345e+00
8.001111883252237124e-05 7.141232999999999720e+00
1.000138985406529674e-04 7.424597000000000335e+00
1.200166782487835501e-04 7.754160999999999859e+00
1.400194579569141598e-04 8.096572999999999354e+00
1.600222376650447425e-04 8.422307999999999240e+00
1.800250173731753251e-04 8.807157000000000124e+00
2.000277970813059349e-04 9.184996999999999190e+00
2.200305767894365175e-04 9.582109000000000876e+00
2.400333564975671002e-04 1.001867299999999972e+01
2.600361362056977099e-04 1.054666399999999982e+01
2.800389159138283197e-04 1.109042200000000022e+01
3.000416956219588752e-04 1.170328499999999927e+01
3.200444753300894850e-04 1.238758999999999943e+01
3.400472550382200947e-04 1.314093500000000070e+01
3.600500347463506503e-04 1.398661500000000046e+01
3.800528144544812600e-04 1.497647500000000065e+01
4.000555941626118698e-04 1.612686700000000073e+01
4.200583738707424253e-04 1.716441999999999979e+01
4.400611535788730351e-04 1.852978500000000039e+01
4.600639332870036448e-04 2.020725900000000053e+01
4.800667129951342003e-04 2.202333300000000094e+01
5.000694927032648101e-04 2.433164500000000174e+01
5.200722724113954198e-04 2.712129300000000143e+01
5.400750521195260296e-04 3.076122700000000165e+01
5.600778318276566393e-04 3.583634599999999892e+01
5.800806115357871407e-04 4.344292500000000246e+01
6.000833912439177504e-04 5.565814499999999754e+01
6.200861709520483602e-04 7.622115499999999599e+01
6.400889506601789699e-04 1.080053730000000058e+02
6.600917303683095797e-04 1.550531009999999981e+02
6.800945100764401894e-04 2.171056320000000142e+02
7.000972897845707992e-04 2.921676069999999754e+02
7.201000694927013005e-04 3.730063959999999952e+02
7.401028492008319103e-04 4.469250519999999938e+02
7.601056289089625200e-04 4.982549080000000004e+02
7.801084086170931298e-04 5.177967820000000074e+02
8.001111883252237395e-04 5.015787750000000074e+02
8.201139680333543493e-04 4.627609360000000152e+02
8.401167477414848506e-04 4.129063009999999849e+02
8.601195274496154604e-04 3.621507010000000264e+02
8.801223071577460701e-04 3.132265540000000215e+02
9.001250868658766799e-04 2.696860659999999825e+02
9.201278665740072896e-04 2.254961169999999981e+02
9.401306462821378994e-04 1.750055189999999925e+02
9.601334259902684007e-04 1.199654550000000057e+02
9.801362056983990104e-04 7.086358099999999638e+01
1.000138985406529620e-03 3.014090200000000053e+01
1.020141765114660230e-03 2.702986000000000111e+00
1.040144544822790840e-03 -9.898899999999999366e+00
1.060147324530921449e-03 -7.773895999999999695e+00
1.080150104239052059e-03 3.990031000000000105e+00
1.100152883947182669e-03 2.804159299999999888e+01
1.120155663655313279e-03 5.211437399999999798e+01
1.140158443363443888e-03 6.733343600000000606e+01
1.160161223071574281e-03 7.369592500000000257e+01
1.180164002779704891e-03 5.939047999999999661e+01
1.200166782487835501e-03 3.243461400000000339e+01
1.220169562195966111e-03 6.610380000000000145e-01
1.240172341904096720e-03 -2.613572399999999973e+01
1.260175121612227330e-03 -4.304562700000000319e+01
1.280177901320357940e-03 -3.924931399999999826e+01
1.300180681028488550e-03 -2.295460999999999885e+01
1.320183460736619159e-03 -8.347827000000000552e+00
1.340186240444749769e-03 1.312159800000000054e+01
1.360189020152880379e-03 2.921807000000000087e+01
1.380191799861010989e-03 3.314435399999999987e+01
1.400194579569141598e-03 1.949226300000000123e+01
1.420197359277271991e-03 1.886115999999999904e+00
1.440200138985402601e-03 -7.012959000000000387e+00
1.460202918693533211e-03 -1.767444599999999966e+01
1.480205698401663821e-03 -7.614662000000000042e+00
1.500208478109794430e-03 -1.273327000000000098e+00
1.520211257817925040e-03 1.325247599999999970e+01
1.540214037526055650e-03 2.717839400000000083e+01
1.560216817234186260e-03 2.936672799999999839e+01
1.580219596942316869e-03 3.158659799999999862e+01
1.600222376650447479e-03 1.762135900000000177e+01
1.620225156358578089e-03 4.987548000000000314e+00
1.640227936066708699e-03 1.041928899999999913e+01
1.660230715774839308e-03 -4.680509999999999948e+00
1.680233495482969701e-03 -2.155149000000000203e+00
1.700236275191100311e-03 -1.958030000000000048e-01
