# time(s), 	 	 acceleration(g)
0.000000000000000000e+00 6.286921999999999677e+00
2.000277970813059281e-05 6.517986999999999753e+00
4.000555941626118562e-05 6.788958000000000048e+00
6.000833912439177504e-05 7.044744999999999813e+00
8.001111883252237124e-05 7.315260999999999569e+00
1.000138985406529674e-04 7.631522999999999612e+00
1.200166782487835501e-04 7.943242999999999832e+00
1.400194579569141598e-04 8.280528999999999584e+00
1.600222376650447425e-04 8.602242000000000388e+00
1.800250173731753251e-04 8.984688999999999481e+00
2.000277970813059349e-04 9.381411999999999196e+00
2.200305767894365175e-04 9.802533000000000385e+00
2.400333564975671002e-04 1.031799999999999962e+01
2.600361362056977099e-04 1.081477899999999970e+01
2.800389159138283197e-04 1.142336000000000062e+01
3.000416956219588752e-04 1.202837199999999918e+01
3.200444753300894850e-04 1.278866000000000014e+01
3.400472550382200947e-04 1.369260899999999914e+01
3.600500347463506503e-04 1.445367599999999975e+01
3.800528144544812600e-04 1.545820100000000075e+01
4.000555941626118698e-04 1.651229999999999976e+01
4.200583738707424253e-04 1.786767199999999889e+01
4.400611535788730351e-04 1.926450699999999827e+01
4.600639332870036448e-04 2.095366100000000031e+01
4.800667129951342003e-04 2.304297700000000049e+01
5.000694927032648101e-04 2.548683899999999980e+01
5.200722724113954198e-04 2.870863800000000055e+01
5.400750521195260296e-04 3.295137900000000286e+01
5.600778318276566393e-04 3.927383199999999874e+01
5.800806115357871407e-04 4.877999499999999955e+01
6.000833912439177504e-04 6.451076100000000224e+01
6.200861709520483602e-04 8.903905199999999809e+01
6.400889506601789699e-04 1.261062880000000064e+02
6.600917303683095797e-04 1.756726930000000095e+02
6.800945100764401894e-04 2.382363440000000026e+02
7.000972897845707992e-04 3.079881780000000049e+02
7.201000694927013005e-04 3.774134320000000002e+02
7.401028492008319103e-04 4.347721240000000194e+02
7.601056289089625200e-04 4.692113479999999868e+02
7.801084086170931298e-04 4.769009819999999991e+02
8.001111883252237395e-04 4.578731480000000147e+02
8.201139680333543493e-04 4.221248170000000073e+02
8.401167477414848506e-04 3.779536219999999958e+02
8.601195274496154604e-04 3.320913899999999899e+02
8.801223071577460701e-04 2.863519909999999982e+02
9.001250868658766799e-04 2.455092050000000086e+02
9.201278665740072896e-04 1.999032149999999888e+02
9.401306462821378994e-04 1.508596750000000100e+02
9.601334259902684007e-04 9.992887799999999743e+01
9.801362056983990104e-04 5.826928699999999850e+01
1.000138985406529620e-03 2.436097399999999880e+01
1.020141765114660230e-03 3.684930000000000039e+00
1.040144544822790840e-03 -2.414505000000000123e+00
1.060147324530921449e-03 1.882028000000000034e+00
1.080150104239052059e-03 1.402983000000000047e+01
1.100152883947182669e-03 3.739007999999999754e+01
1.120155663655313279e-03 5.128381300000000209e+01
1.140158443363443888e-03 6.447409899999999539e+01
1.160161223071574281e-03 6.111220800000000253e+01
1.180164002779704891e-03 4.236332500000000323e+01
1.200166782487835501e-03 1.814591000000000065e+01
1.220169562195966111e-03 -1.029575299999999949e+01
1.240172341904096720e-03 -2.735347000000000151e+01
