# time(s), 	 	 acceleration(g)
0.000000000000000000e+00 6.241825999999999652e+00
2.001668984700968185e-05 6.460106999999999822e+00
4.003337969401936369e-05 6.696233000000000324e+00
6.005006954102904554e-05 6.965906000000000375e+00
8.006675938803872739e-05 7.244208999999999676e+00
1.000834492350484092e-04 7.553009000000000306e+00
1.201001390820580911e-04 7.899898000000000309e+00
1.401168289290677729e-04 8.232511999999999830e+00
1.601335187760774548e-04 8.603149999999999409e+00
1.801502086230871366e-04 8.946535000000000792e+00
2.001668984700968185e-04 9.357988000000000639e+00
2.201835883171065003e-04 9.732972999999999431e+00
2.402002781641161822e-04 1.021216800000000013e+01
2.602169680111258640e-04 1.072808900000000065e+01
2.802336578581355458e-04 1.130033300000000018e+01
3.002503477051452277e-04 1.194505599999999923e+01
3.202670375521549095e-04 1.266946100000000008e+01
3.402837273991645914e-04 1.350281299999999973e+01
3.603004172461742732e-04 1.440617800000000059e+01
3.803171070931839551e-04 1.539376700000000042e+01
4.003337969401936369e-04 1.645902699999999896e+01
4.203504867872033188e-04 1.775301599999999880e+01
4.403671766342130006e-04 1.925178899999999871e+01
4.603838664812226825e-04 2.087592599999999976e+01
4.804005563282323643e-04 2.287569699999999884e+01
5.004172461752420462e-04 2.536536900000000117e+01
5.204339360222517280e-04 2.852786100000000147e+01
5.404506258692614099e-04 3.263849100000000192e+01
5.604673157162710917e-04 3.844852600000000109e+01
5.804840055632807735e-04 4.786008300000000304e+01
6.005006954102904554e-04 6.293230499999999950e+01
6.205173852573001372e-04 8.730772100000000080e+01
6.405340751043098191e-04 1.248469500000000068e+02
6.605507649513195009e-04 1.755121609999999919e+02
6.805674547983291828e-04 2.396768480000000068e+02
7.005841446453388646e-04 3.119389889999999923e+02
7.206008344923485465e-04 3.834643310000000156e+02
7.406175243393582283e-04 4.434416909999999916e+02
7.606342141863679102e-04 4.802789660000000254e+02
7.806509040333775920e-04 4.902652969999999755e+02
8.006675938803872739e-04 4.726675859999999716e+02
8.206842837273969557e-04 4.374768339999999966e+02
8.407009735744066375e-04 3.933751980000000117e+02
8.607176634214163194e-04 3.460717480000000137e+02
8.807343532684260012e-04 2.982467320000000086e+02
9.007510431154356831e-04 2.548574319999999886e+02
9.207677329624453649e-04 2.076555960000000027e+02
9.407844228094550468e-04 1.564985369999999989e+02
9.608011126564647286e-04 1.029359000000000037e+02
9.808178025034744105e-04 5.825799700000000314e+01
1.000834492350484092e-03 2.395257099999999895e+01
1.020851182197493774e-03 2.542193999999999843e+00
1.040867872044503456e-03 -5.407186000000000270e+00
1.060884561891513138e-03 -1.342627000000000015e+00
1.080901251738522820e-03 1.255272899999999936e+01
1.100917941585532502e-03 3.389588200000000029e+01
1.120934631432542183e-03 5.388515600000000205e+01
1.140951321279551865e-03 6.890319700000000580e+01
1.160968011126561547e-03 6.444710600000000511e+01
1.180984700973571229e-03 5.283696199999999976e+01
1.201001390820580911e-03 2.867768699999999882e+01
1.221018080667590593e-03 -3.340644999999999865e+00
1.241034770514600274e-03 -2.164005200000000073e+01
1.261051460361609956e-03 -4.088895800000000236e+01
1.281068150208619638e-03 -4.241096199999999783e+01
1.301084840055629320e-03 -2.754962499999999892e+01
1.321101529902639002e-03 -8.767454999999999998e+00
1.341118219749648684e-03 8.085801000000000016e+00
1.361134909596658366e-03 2.304219799999999907e+01
1.381151599443668047e-03 2.842151000000000138e+01
1.401168289290677729e-03 2.778249699999999933e+01
1.421184979137687411e-03 9.672107999999999706e+00
1.441201668984697093e-03 1.640646000000000049e+00
1.461218358831706775e-03 1.037385999999999919e+00
1.481235048678716457e-03 -5.108183999999999614e+00
1.501251738525726138e-03 2.888824000000000058e+00
1.521268428372735820e-03 1.146099500000000049e+01
1.541285118219745502e-03 1.567985700000000016e+01
1.561301808066755184e-03 2.313946500000000128e+01
1.581318497913764866e-03 1.796435400000000016e+01
1.601335187760774548e-03 1.254766700000000057e+01
1.621351877607784230e-03 7.482469999999999954e-01
1.641368567454793911e-03 4.473832999999999949e+00
1.661385257301803593e-03 1.198911499999999997e+01
1.681401947148813275e-03 -1.257754000000000039e+00
1.701418636995822957e-03 4.954450000000000243e-01
1.721435326842832639e-03 1.276691000000000020e+00
1.741452016689842321e-03 -1.007480999999999938e+01
1.761468706536852002e-03 -1.562951299999999932e+01
1.781485396383861684e-03 -2.310313700000000026e+01
1.801502086230871366e-03 -3.254272600000000182e+01
1.821518776077881048e-03 -2.647223100000000073e+01
1.841535465924890730e-03 -1.378956100000000085e+01
1.861552155771900412e-03 -3.430329999999999768e-01
1.881568845618910094e-03 1.288826199999999922e+01
1.901585535465919775e-03 3.315162200000000325e+01
1.921602225312929457e-03 3.780996700000000033e+01
1.941618915159939139e-03 4.006013999999999697e+01
1.961635605006948821e-03 2.885612700000000075e+01
1.981652294853958503e-03 1.613439400000000035e+01
2.001668984700968185e-03 -1.786912000000000056e+00
2.021685674547977866e-03 -1.186071199999999948e+01
2.041702364394987548e-03 -1.696301800000000171e+01
2.061719054241997230e-03 -1.873964099999999888e+01
2.081735744089006912e-03 -1.559427900000000022e+01
