# time(s), 	 	 acceleration(g)
0.000000000000000000e+00 6.256230999999999653e+00
2.000277970813059281e-05 6.491317999999999699e+00
4.000555941626118562e-05 6.734321999999999697e+00
6.000833912439177504e-05 7.002049000000000412e+00
8.001111883252237124e-05 7.267958000000000141e+00
1.000138985406529674e-04 7.562158000000000158e+00
1.200166782487835501e-04 7.902493999999999907e+00
1.400194579569141598e-04 8.228813999999999851e+00
1.600222376650447425e-04 8.588485999999999621e+00
1.800250173731753251e-04 8.957826000000000732e+00
2.000277970813059349e-04 9.348124999999999574e+00
2.200305767894365175e-04 9.766455000000000553e+00
2.400333564975671002e-04 1.025473399999999913e+01
2.600361362056977099e-04 1.076501000000000019e+01
2.800389159138283197e-04 1.135263199999999983e+01
3.000416956219588752e-04 1.199488999999999983e+01
3.200444753300894850e-04 1.271624500000000069e+01
3.400472550382200947e-04 1.353499700000000061e+01
3.600500347463506503e-04 1.438943699999999914e+01
3.800528144544812600e-04 1.550647700000000029e+01
4.000555941626118698e-04 1.660697100000000148e+01
4.200583738707424253e-04 1.774587800000000115e+01
4.400611535788730351e-04 1.928896999999999906e+01
4.600639332870036448e-04 2.095418000000000092e+01
4.800667129951342003e-04 2.305063399999999874e+01
5.000694927032648101e-04 2.548048000000000002e+01
5.200722724113954198e-04 2.871811200000000142e+01
5.400750521195260296e-04 3.289343399999999917e+01
5.600778318276566393e-04 3.904834699999999970e+01
5.800806115357871407e-04 4.851590199999999697e+01
6.000833912439177504e-04 6.432648000000000366e+01
6.200861709520483602e-04 8.959948599999999885e+01
6.400889506601789699e-04 1.278520240000000001e+02
6.600917303683095797e-04 1.808232109999999864e+02
6.800945100764401894e-04 2.475187090000000012e+02
7.000972897845707992e-04 3.233128770000000145e+02
7.201000694927013005e-04 3.990992580000000203e+02
7.401028492008319103e-04 4.611245359999999778e+02
7.601056289089625200e-04 4.972353289999999788e+02
7.801084086170931298e-04 5.012335729999999785e+02
8.001111883252237395e-04 4.757457880000000046e+02
8.201139680333543493e-04 4.344386020000000030e+02
8.401167477414848506e-04 3.852346590000000219e+02
8.601195274496154604e-04 3.368326620000000275e+02
8.801223071577460701e-04 2.904260889999999904e+02
9.001250868658766799e-04 2.482268280000000118e+02
9.201278665740072896e-04 2.016303279999999916e+02
9.401306462821378994e-04 1.497053239999999903e+02
9.601334259902684007e-04 9.664855099999999766e+01
9.801362056983990104e-04 5.290502899999999897e+01
1.000138985406529620e-03 1.791030299999999897e+01
1.020141765114660230e-03 -2.232235000000000191e+00
1.040144544822790840e-03 -8.634045999999999665e+00
1.060147324530921449e-03 -1.744930000000000092e+00
1.080150104239052059e-03 1.386073299999999975e+01
1.100152883947182669e-03 3.947939600000000127e+01
1.120155663655313279e-03 5.790539799999999815e+01
1.140158443363443888e-03 6.982758599999999660e+01
1.160161223071574281e-03 6.757832200000000000e+01
1.180164002779704891e-03 4.639985300000000024e+01
1.200166782487835501e-03 1.781368499999999955e+01
1.220169562195966111e-03 -1.169764900000000019e+01
1.240172341904096720e-03 -3.373217999999999961e+01
1.260175121612227330e-03 -4.272106000000000137e+01
1.280177901320357940e-03 -2.904560899999999890e+01
1.300180681028488550e-03 -1.498595800000000011e+01
1.320183460736619159e-03 1.039203000000000099e+00
1.340186240444749769e-03 2.283903499999999909e+01
1.360189020152880379e-03 3.218213599999999985e+01
1.380191799861010989e-03 2.770716300000000132e+01
1.400194579569141598e-03 1.002782200000000046e+01
1.420197359277271991e-03 -2.769375000000000142e+00
1.440200138985402601e-03 -1.386002900000000082e+01
1.460202918693533211e-03 -1.529962500000000070e+01
1.480205698401663821e-03 -4.515305999999999820e+00
1.500208478109794430e-03 3.718347000000000069e+00
1.520211257817925040e-03 2.010051899999999847e+01
1.540214037526055650e-03 2.870318699999999978e+01
1.560216817234186260e-03 3.044152599999999964e+01
1.580219596942316869e-03 2.699210100000000168e+01
1.600222376650447479e-03 1.210961099999999924e+01
1.620225156358578089e-03 9.714349999999999596e+00
1.640227936066708699e-03 4.945111999999999952e+00
1.660230715774839308e-03 -6.636805999999999983e+00
1.680233495482969701e-03 -1.024288000000000087e+00
1.700236275191100311e-03 -2.639988999999999919e+00
1.720239054899230921e-03 -2.172734000000000165e+00
1.740241834607361530e-03 -6.918677999999999884e+00
1.760244614315492140e-03 -1.973034499999999980e+01
1.780247394023622750e-03 -2.166853700000000060e+01
1.800250173731753360e-03 -3.006668000000000163e+01
1.820252953439883969e-03 -2.124793599999999927e+01
1.840255733148014579e-03 -1.467897499999999944e+01
