# time(s), 	 	 acceleration(g)
0.000000000000000000e+00 6.280757999999999619e+00
2.000277970813059281e-05 6.519219999999999793e+00
4.000555941626118562e-05 6.775006999999999557e+00
6.000833912439177504e-05 7.043642000000000181e+00
8.001111883252237124e-05 7.328238999999999947e+00
1.000138985406529674e-04 7.642489000000000310e+00
1.200166782487835501e-04 7.969003999999999976e+00
1.400194579569141598e-04 8.299217000000000510e+00
1.600222376650447425e-04 8.656812000000000396e+00
1.800250173731753251e-04 9.044840000000000657e+00
2.000277970813059349e-04 9.437540000000000262e+00
2.200305767894365175e-04 9.885004999999999598e+00
2.400333564975671002e-04 1.036737899999999968e+01
2.600361362056977099e-04 1.086759799999999920e+01
2.800389159138283197e-04 1.146904100000000071e+01
3.000416956219588752e-04 1.215204800000000063e+01
3.200444753300894850e-04 1.284757800000000039e+01
3.400472550382200947e-04 1.369792999999999950e+01
3.600500347463506503e-04 1.467435799999999979e+01
3.800528144544812600e-04 1.569108199999999975e+01
4.000555941626118698e-04 1.690785500000000141e+01
4.200583738707424253e-04 1.820735900000000029e+01
4.400611535788730351e-04 1.981176900000000174e+01
4.600639332870036448e-04 2.153570300000000159e+01
4.800667129951342003e-04 2.365739800000000059e+01
5.000694927032648101e-04 2.650810500000000047e+01
5.200722724113954198e-04 2.991412000000000049e+01
5.400750521195260296e-04 3.459874500000000097e+01
5.600778318276566393e-04 4.165793200000000240e+01
5.800806115357871407e-04 5.292585799999999807e+01
6.000833912439177504e-04 7.162918999999999414e+01
6.200861709520483602e-04 1.010827749999999980e+02
6.400889506601789699e-04 1.440415450000000135e+02
6.600917303683095797e-04 2.000865880000000061e+02
6.800945100764401894e-04 2.675787760000000048e+02
7.000972897845707992e-04 3.389396280000000274e+02
7.201000694927013005e-04 4.065547129999999925e+02
7.401028492008319103e-04 4.578588080000000105e+02
7.601056289089625200e-04 4.853517489999999839e+02
7.801084086170931298e-04 4.859720740000000205e+02
8.001111883252237395e-04 4.625589410000000044e+02
8.201139680333543493e-04 4.241670889999999758e+02
8.401167477414848506e-04 3.792284030000000143e+02
8.601195274496154604e-04 3.306807339999999726e+02
8.801223071577460701e-04 2.849639159999999833e+02
9.001250868658766799e-04 2.412038479999999936e+02
9.201278665740072896e-04 1.929991100000000017e+02
9.401306462821378994e-04 1.378962999999999965e+02
9.601334259902684007e-04 8.590439700000000300e+01
9.801362056983990104e-04 4.504214499999999788e+01
1.000138985406529620e-03 1.333722000000000030e+01
1.020141765114660230e-03 -2.803310999999999886e+00
1.040144544822790840e-03 -5.975666000000000366e+00
1.060147324530921449e-03 -1.009369999999999989e-01
1.080150104239052059e-03 2.099596800000000130e+01
1.100152883947182669e-03 4.088323900000000322e+01
1.120155663655313279e-03 5.950221599999999711e+01
1.140158443363443888e-03 7.184675799999999413e+01
1.160161223071574281e-03 6.297675300000000220e+01
1.180164002779704891e-03 5.031270500000000112e+01
1.200166782487835501e-03 1.808731600000000128e+01
1.220169562195966111e-03 -6.095059000000000005e+00
1.240172341904096720e-03 -3.079387499999999989e+01
1.260175121612227330e-03 -4.808635600000000210e+01
1.280177901320357940e-03 -4.581762599999999708e+01
1.300180681028488550e-03 -3.233307400000000342e+01
