# time(s), 	 	 acceleration(g)
0.000000000000000000e+00 6.152020000000000266e-01
2.000363702491359772e-05 5.810659999999999714e-01
4.000727404982719543e-05 5.714890000000000247e-01
6.001091107474079315e-05 6.281010000000000204e-01
8.001454809965439087e-05 5.971570000000000489e-01
1.000181851245679954e-04 5.603500000000000147e-01
1.200218221494815863e-04 6.083619999999999584e-01
1.400254591743951772e-04 5.839320000000000066e-01
1.600290961993087817e-04 6.087529999999999886e-01
1.800327332242223862e-04 6.273840000000000527e-01
2.000363702491359907e-04 6.316190000000000415e-01
2.200400072740495681e-04 6.383940000000000170e-01
2.400436442989631726e-04 6.474490000000000522e-01
2.600472813238767500e-04 6.090130000000000265e-01
2.800509183487903545e-04 6.135080000000000533e-01
3.000545553737039590e-04 6.064070000000000293e-01
3.200581923986175635e-04 5.724669999999999481e-01
3.400618294235311680e-04 6.021079999999999766e-01
3.600654664484447725e-04 5.972870000000000124e-01
3.800691034733583770e-04 5.744209999999999594e-01
4.000727404982719814e-04 5.785900000000000487e-01
4.200763775231855317e-04 5.776780000000000248e-01
4.400800145480991362e-04 5.856259999999999799e-01
4.600836515730127407e-04 5.574179999999999691e-01
4.800872885979263452e-04 5.707729999999999748e-01
5.000909256228398955e-04 5.707079999999999931e-01
5.200945626477535000e-04 5.622390000000000443e-01
5.400981996726671045e-04 5.641929999999999445e-01
5.601018366975807090e-04 5.692739999999999467e-01
5.801054737224943135e-04 5.963100000000000067e-01
6.001091107474079180e-04 5.884920000000000151e-01
6.201127477723215225e-04 5.851699999999999680e-01
6.401163847972351269e-04 6.115540000000000420e-01
6.601200218221487314e-04 6.169609999999999816e-01
6.801236588470623359e-04 6.094690000000000385e-01
7.001272958719759404e-04 5.720110000000000472e-01
7.201309328968895449e-04 5.970259999999999456e-01
7.401345699218031494e-04 5.768969999999999931e-01
7.601382069467167539e-04 5.733789999999999720e-01
7.801418439716303584e-04 5.843230000000000368e-01
8.001454809965439629e-04 5.824340000000000073e-01
8.201491180214574590e-04 5.873199999999999532e-01
8.401527550463710635e-04 6.072539999999999605e-01
8.601563920712846679e-04 5.767010000000000192e-01
8.801600290961982724e-04 5.710330000000000128e-01
9.001636661211118769e-04 5.621739999999999515e-01
9.201673031460254814e-04 5.573529999999999873e-01
9.401709401709390859e-04 5.426950000000000385e-01
9.601745771958526904e-04 5.526619999999999866e-01
9.801782142207662949e-04 5.720110000000000472e-01
1.000181851245679791e-03 6.115540000000000420e-01
1.020185488270593504e-03 6.120750000000000357e-01
1.040189125295507000e-03 6.047139999999999738e-01
1.060192762320420713e-03 5.962450000000000250e-01
1.080196399345334209e-03 6.150719999999999521e-01
1.100200036370247922e-03 6.041269999999999696e-01
1.120203673395161418e-03 5.758539999999999770e-01
1.140207310420075131e-03 5.608060000000000267e-01
1.160210947444988627e-03 6.027590000000000447e-01
1.180214584469902340e-03 5.742260000000000142e-01
1.200218221494815836e-03 6.283609999999999474e-01
1.220221858519729549e-03 6.039320000000000244e-01
1.240225495544643045e-03 5.701209999999999889e-01
1.260229132569556758e-03 5.907719999999999638e-01
1.280232769594470254e-03 5.605449999999999600e-01
1.300236406619383750e-03 5.718149999999999622e-01
1.320240043644297463e-03 5.714890000000000247e-01
1.340243680669210959e-03 5.673200000000000465e-01
1.360247317694124672e-03 5.676459999999999839e-01
1.380250954719038168e-03 5.747470000000000079e-01
1.400254591743951881e-03 5.768309999999999826e-01
