# time(s), 	 	 acceleration(g)
0.000000000000000000e+00 6.317679000000000045e+00
2.000277970813059281e-05 6.547900000000000276e+00
4.000555941626118562e-05 6.780911999999999829e+00
6.000833912439177504e-05 7.021320000000000228e+00
8.001111883252237124e-05 7.299623000000000417e+00
1.000138985406529674e-04 7.587335000000000385e+00
1.200166782487835501e-04 7.918715999999999866e+00
1.400194579569141598e-04 8.267227000000000103e+00
1.600222376650447425e-04 8.636891999999999570e+00
1.800250173731753251e-04 9.018041000000000196e+00
2.000277970813059349e-04 9.434815000000000396e+00
2.200305767894365175e-04 9.834327000000000041e+00
2.400333564975671002e-04 1.032611099999999915e+01
2.600361362056977099e-04 1.084144799999999975e+01
2.800389159138283197e-04 1.140629400000000082e+01
3.000416956219588752e-04 1.206788799999999995e+01
3.200444753300894850e-04 1.276932299999999998e+01
3.400472550382200947e-04 1.358035399999999981e+01
3.600500347463506503e-04 1.451207499999999939e+01
3.800528144544812600e-04 1.548765999999999998e+01
4.000555941626118698e-04 1.669865700000000075e+01
4.200583738707424253e-04 1.787409600000000154e+01
4.400611535788730351e-04 1.941712300000000013e+01
4.600639332870036448e-04 2.112321299999999979e+01
4.800667129951342003e-04 2.308515399999999929e+01
5.000694927032648101e-04 2.574210700000000074e+01
5.200722724113954198e-04 2.881388600000000011e+01
5.400750521195260296e-04 3.297928000000000281e+01
5.600778318276566393e-04 3.908676100000000275e+01
5.800806115357871407e-04 4.835271000000000186e+01
6.000833912439177504e-04 6.414206900000000644e+01
6.200861709520483602e-04 8.891446799999999939e+01
6.400889506601789699e-04 1.268245289999999983e+02
6.600917303683095797e-04 1.796823569999999961e+02
6.800945100764401894e-04 2.452083859999999902e+02
7.000972897845707992e-04 3.216779690000000187e+02
7.201000694927013005e-04 3.974707730000000083e+02
7.401028492008319103e-04 4.605571590000000128e+02
7.601056289089625200e-04 4.973948869999999829e+02
7.801084086170931298e-04 5.020290949999999839e+02
8.001111883252237395e-04 4.766114539999999806e+02
8.201139680333543493e-04 4.337903099999999768e+02
8.401167477414848506e-04 3.843673069999999825e+02
8.601195274496154604e-04 3.355780609999999911e+02
8.801223071577460701e-04 2.887457600000000184e+02
9.001250868658766799e-04 2.473768650000000093e+02
9.201278665740072896e-04 2.005842110000000105e+02
9.401306462821378994e-04 1.489910419999999931e+02
9.601334259902684007e-04 9.689239800000000002e+01
9.801362056983990104e-04 5.338746900000000295e+01
1.000138985406529620e-03 1.806973199999999835e+01
