# time(s), 	 	 acceleration(g)
0.000000000000000000e+00 6.171552000000000149e+00
2.000277970813059281e-05 6.399436999999999820e+00
4.000555941626118562e-05 6.635952999999999768e+00
6.000833912439177504e-05 6.897903999999999591e+00
8.001111883252237124e-05 7.157259999999999955e+00
1.000138985406529674e-04 7.439066999999999652e+00
1.200166782487835501e-04 7.728983999999999632e+00
1.400194579569141598e-04 8.066788999999999987e+00
1.600222376650447425e-04 8.418091000000000435e+00
1.800250173731753251e-04 8.789377999999999247e+00
2.000277970813059349e-04 9.183828999999999354e+00
2.200305767894365175e-04 9.617407999999999291e+00
2.400333564975671002e-04 1.003904799999999931e+01
2.600361362056977099e-04 1.057592799999999933e+01
2.800389159138283197e-04 1.111170500000000061e+01
3.000416956219588752e-04 1.170581600000000044e+01
3.200444753300894850e-04 1.239394899999999922e+01
3.400472550382200947e-04 1.316027099999999983e+01
3.600500347463506503e-04 1.401380299999999934e+01
3.800528144544812600e-04 1.501365599999999922e+01
4.000555941626118698e-04 1.606288800000000094e+01
4.200583738707424253e-04 1.725364099999999823e+01
4.400611535788730351e-04 1.865761399999999881e+01
4.600639332870036448e-04 2.035306200000000132e+01
4.800667129951342003e-04 2.201107000000000014e+01
5.000694927032648101e-04 2.440645999999999916e+01
5.200722724113954198e-04 2.728253799999999885e+01
5.400750521195260296e-04 3.073631100000000060e+01
5.600778318276566393e-04 3.592264699999999777e+01
5.800806115357871407e-04 4.357620399999999705e+01
6.000833912439177504e-04 5.574217500000000314e+01
6.200861709520483602e-04 7.671929799999999489e+01
6.400889506601789699e-04 1.086875359999999944e+02
6.600917303683095797e-04 1.563135420000000124e+02
6.800945100764401894e-04 2.185822789999999998e+02
7.000972897845707992e-04 2.939042590000000246e+02
7.201000694927013005e-04 3.750452940000000126e+02
7.401028492008319103e-04 4.486088209999999776e+02
7.601056289089625200e-04 5.000042119999999954e+02
7.801084086170931298e-04 5.183639640000000099e+02
8.001111883252237395e-04 5.019427289999999857e+02
8.201139680333543493e-04 4.615015329999999949e+02
8.401167477414848506e-04 4.107287380000000212e+02
8.601195274496154604e-04 3.599275220000000104e+02
8.801223071577460701e-04 3.108937789999999950e+02
9.001250868658766799e-04 2.679494789999999966e+02
9.201278665740072896e-04 2.237440229999999985e+02
9.401306462821378994e-04 1.726347849999999937e+02
9.601334259902684007e-04 1.182009019999999992e+02
9.801362056983990104e-04 6.920797399999999300e+01
1.000138985406529620e-03 2.872181000000000139e+01
1.020141765114660230e-03 1.395305999999999935e+00
1.040144544822790840e-03 -9.908243999999999829e+00
1.060147324530921449e-03 -1.027959599999999973e+01
1.080150104239052059e-03 2.521364999999999856e+00
1.100152883947182669e-03 2.701578500000000105e+01
1.120155663655313279e-03 4.812897699999999901e+01
1.140158443363443888e-03 6.939919799999999839e+01
1.160161223071574281e-03 7.379228299999999763e+01
1.180164002779704891e-03 6.318809199999999748e+01
1.200166782487835501e-03 4.222440100000000029e+01
1.220169562195966111e-03 5.623966000000000243e+00
1.240172341904096720e-03 -1.605712300000000070e+01
1.260175121612227330e-03 -4.145490800000000320e+01
1.280177901320357940e-03 -5.052132799999999690e+01
1.300180681028488550e-03 -3.939018500000000245e+01
1.320183460736619159e-03 -2.335736699999999999e+01
1.340186240444749769e-03 -3.729321999999999804e+00
1.360189020152880379e-03 1.906919600000000159e+01
1.380191799861010989e-03 2.591133299999999906e+01
1.400194579569141598e-03 3.739968300000000312e+01
1.420197359277271991e-03 1.782497599999999949e+01
1.440200138985402601e-03 9.598202000000000567e+00
1.460202918693533211e-03 1.138137799999999977e+01
1.480205698401663821e-03 -2.858206000000000024e+00
1.500208478109794430e-03 7.193985999999999770e+00
1.520211257817925040e-03 8.358069999999999666e+00
1.540214037526055650e-03 1.313522500000000015e+01
1.560216817234186260e-03 1.919566199999999867e+01
1.580219596942316869e-03 1.281305799999999984e+01
1.600222376650447479e-03 9.912127999999999162e+00
1.620225156358578089e-03 -4.285668000000000255e+00
1.640227936066708699e-03 -2.367461000000000038e+00
1.660230715774839308e-03 8.775036999999999310e+00
1.680233495482969701e-03 4.045639999999999681e+00
1.700236275191100311e-03 7.365548999999999680e+00
1.720239054899230921e-03 5.424695999999999962e+00
1.740241834607361530e-03 -1.206167999999999907e+00
1.760244614315492140e-03 -1.406864200000000054e+01
1.780247394023622750e-03 -1.768709899999999990e+01
1.800250173731753360e-03 -3.289006899999999689e+01
1.820252953439883969e-03 -3.813383100000000070e+01
1.840255733148014579e-03 -2.003460300000000061e+01
1.860258512856145189e-03 -1.477877200000000002e+01
1.880261292564275799e-03 1.283992100000000036e+01
1.900264072272406408e-03 3.183940000000000126e+01
1.920266851980536801e-03 3.579118400000000122e+01
1.940269631688667411e-03 5.339759099999999847e+01
1.960272411396798021e-03 3.232871699999999748e+01
1.980275191104928847e-03 2.674702100000000016e+01
