# time(s), 	 	 acceleration(g)
0.000000000000000000e+00 6.283678000000000097e+00
2.000277970813059281e-05 6.507604999999999862e+00
4.000555941626118562e-05 6.753917999999999644e+00
6.000833912439177504e-05 7.028977000000000253e+00
8.001111883252237124e-05 7.337971999999999717e+00
1.000138985406529674e-04 7.624190999999999718e+00
1.200166782487835501e-04 7.948564000000000185e+00
1.400194579569141598e-04 8.276246000000000436e+00
1.600222376650447425e-04 8.609704000000000690e+00
1.800250173731753251e-04 8.978135999999999228e+00
2.000277970813059349e-04 9.380373999999999768e+00
2.200305767894365175e-04 9.800326000000000093e+00
2.400333564975671002e-04 1.029885799999999918e+01
2.600361362056977099e-04 1.079901100000000014e+01
2.800389159138283197e-04 1.142297100000000043e+01
3.000416956219588752e-04 1.200520700000000041e+01
3.200444753300894850e-04 1.276802600000000076e+01
3.400472550382200947e-04 1.364738200000000035e+01
3.600500347463506503e-04 1.441623599999999961e+01
3.800528144544812600e-04 1.546332699999999960e+01
4.000555941626118698e-04 1.657160700000000020e+01
4.200583738707424253e-04 1.781803299999999979e+01
4.400611535788730351e-04 1.936761399999999966e+01
4.600639332870036448e-04 2.103665300000000116e+01
4.800667129951342003e-04 2.308392100000000013e+01
5.000694927032648101e-04 2.558689499999999839e+01
5.200722724113954198e-04 2.876431099999999930e+01
5.400750521195260296e-04 3.301970500000000186e+01
5.600778318276566393e-04 3.908124500000000268e+01
5.800806115357871407e-04 4.877013199999999671e+01
6.000833912439177504e-04 6.452101299999999640e+01
6.200861709520483602e-04 8.978714100000000542e+01
6.400889506601789699e-04 1.281669890000000009e+02
6.600917303683095797e-04 1.801853659999999877e+02
6.800945100764401894e-04 2.457154179999999997e+02
7.000972897845707992e-04 3.194637440000000197e+02
7.201000694927013005e-04 3.921083970000000249e+02
7.401028492008319103e-04 4.515002119999999763e+02
7.601056289089625200e-04 4.861918489999999906e+02
7.801084086170931298e-04 4.914819400000000087e+02
8.001111883252237395e-04 4.683175860000000057e+02
8.201139680333543493e-04 4.285222800000000234e+02
8.401167477414848506e-04 3.815742849999999748e+02
8.601195274496154604e-04 3.333762950000000274e+02
8.801223071577460701e-04 2.877767279999999914e+02
9.001250868658766799e-04 2.462181669999999940e+02
9.201278665740072896e-04 1.992377930000000106e+02
9.401306462821378994e-04 1.484172409999999900e+02
9.601334259902684007e-04 9.627998900000000049e+01
9.801362056983990104e-04 5.355507300000000015e+01
1.000138985406529620e-03 1.951101500000000044e+01
1.020141765114660230e-03 -4.774149999999999783e-01
1.040144544822790840e-03 -7.391643000000000185e+00
1.060147324530921449e-03 -1.842715000000000103e+00
1.080150104239052059e-03 1.362875999999999976e+01
1.100152883947182669e-03 3.643804899999999947e+01
1.120155663655313279e-03 5.540501900000000290e+01
1.140158443363443888e-03 6.872806500000000085e+01
1.160161223071574281e-03 6.496179399999999760e+01
1.180164002779704891e-03 5.039199700000000348e+01
1.200166782487835501e-03 2.242965999999999838e+01
1.220169562195966111e-03 -6.679826000000000263e+00
1.240172341904096720e-03 -2.651109900000000152e+01
1.260175121612227330e-03 -4.024825799999999987e+01
1.280177901320357940e-03 -3.657691799999999915e+01
1.300180681028488550e-03 -2.253420300000000154e+01
1.320183460736619159e-03 -6.992259999999999920e+00
1.340186240444749769e-03 1.116244700000000023e+01
1.360189020152880379e-03 2.422587800000000158e+01
1.380191799861010989e-03 2.844357199999999963e+01
1.400194579569141598e-03 1.668580899999999900e+01
1.420197359277271991e-03 4.807549999999999990e+00
1.440200138985402601e-03 1.188369999999999982e-01
1.460202918693533211e-03 -1.758361000000000063e+00
1.480205698401663821e-03 1.505808999999999953e+00
1.500208478109794430e-03 6.637769999999999726e+00
1.520211257817925040e-03 1.821190100000000101e+01
1.540214037526055650e-03 1.962937000000000154e+01
1.560216817234186260e-03 2.363760699999999915e+01
1.580219596942316869e-03 1.819412099999999910e+01
1.600222376650447479e-03 3.656963000000000186e+00
1.620225156358578089e-03 -2.767830000000000013e-01
1.640227936066708699e-03 2.925225999999999882e+00
1.660230715774839308e-03 -3.145470000000000210e-01
1.680233495482969701e-03 4.183849999999999625e+00
1.700236275191100311e-03 3.134552999999999923e+00
1.720239054899230921e-03 3.537050999999999945e+00
1.740241834607361530e-03 -3.441610999999999976e+00
1.760244614315492140e-03 -1.316294100000000000e+01
1.780247394023622750e-03 -2.283729299999999895e+01
1.800250173731753360e-03 -3.155773200000000145e+01
1.820252953439883969e-03 -2.770048900000000103e+01
1.840255733148014579e-03 -1.939266999999999896e+01
1.860258512856145189e-03 -6.845290000000000319e+00
1.880261292564275799e-03 1.640614400000000117e+01
1.900264072272406408e-03 2.899018500000000031e+01
1.920266851980536801e-03 3.831725899999999996e+01
1.940269631688667411e-03 4.267712099999999964e+01
1.960272411396798021e-03 2.845739299999999972e+01
1.980275191104928847e-03 1.878901099999999857e+01
2.000277970813059240e-03 3.282627000000000184e+00
2.020280750521190067e-03 -1.039353799999999950e+01
2.040283530229320460e-03 -1.809394400000000047e+01
2.060286309937450853e-03 -1.980477099999999879e+01
2.080289089645581679e-03 -1.695795700000000039e+01
2.100291869353712072e-03 -1.195239800000000052e+01
2.120294649061842899e-03 -8.442173000000000371e+00
2.140297428769973292e-03 -4.474231999999999765e+00
2.160300208478104118e-03 -4.060248999999999775e+00
2.180302988186234511e-03 -4.040718000000000032e+00
2.200305767894365338e-03 -9.365458999999999534e+00
2.220308547602495731e-03 -1.252898899999999927e+01
2.240311327310626557e-03 -8.901253000000000526e+00
2.260314107018756950e-03 -3.635495000000000143e+00
2.280316886726887777e-03 -2.370899999999999785e+00
2.300319666435018170e-03 2.240725999999999996e+00
2.320322446143148563e-03 7.564493999999999829e+00
2.340325225851279389e-03 7.631912999999999947e+00
2.360328005559409782e-03 1.058514199999999938e+01
2.380330785267540609e-03 1.164884400000000042e+01
2.400333564975671002e-03 6.174018000000000228e+00
2.420336344683801828e-03 7.876992999999999689e+00
2.440339124391932221e-03 8.012088999999999572e+00
2.460341904100063048e-03 1.878459000000000101e+00
2.480344683808193441e-03 -3.857734999999999914e+00
2.500347463516324267e-03 -9.212844000000000477e+00
2.520350243224454660e-03 -1.492801399999999923e+01
2.540353022932585487e-03 -1.611526200000000131e+01
2.560355802640715880e-03 -1.677166499999999871e+01
2.580358582348846273e-03 -1.059027700000000038e+01
2.600361362056977099e-03 -1.146755800000000036e+01
2.620364141765107492e-03 -6.574319000000000024e+00
2.640366921473238319e-03 -5.447027000000000285e+00
2.660369701181368712e-03 -4.048439000000000121e+00
2.680372480889499538e-03 -2.436176999999999815e+00
2.700375260597629931e-03 -5.140432999999999808e+00
2.720378040305760758e-03 -3.697852000000000139e+00
2.740380820013891151e-03 2.933200000000000252e-01
2.760383599722021977e-03 5.042572999999999972e+00
2.780386379430152370e-03 1.498880400000000002e+01
2.800389159138283197e-03 1.536599499999999985e+01
2.820391938846413590e-03 9.524748999999999910e+00
2.840394718554543983e-03 2.688255999999999979e+00
2.860397498262674809e-03 2.390740000000000087e-01
2.880400277970805202e-03 -1.817150000000000043e+00
2.900403057678936029e-03 -6.294847999999999999e+00
2.920405837387066422e-03 -1.068131499999999967e+01
2.940408617095197248e-03 -1.204032100000000050e+01
2.960411396803327641e-03 -8.391756000000000881e+00
2.980414176511458468e-03 -7.507856999999999559e+00
3.000416956219588861e-03 -6.720380999999999716e+00
3.020419735927719687e-03 -1.523337500000000055e+01
3.040422515635850080e-03 -1.778274299999999997e+01
3.060425295343980907e-03 -1.330841900000000066e+01
3.080428075052111300e-03 -1.209787599999999941e+01
3.100430854760241692e-03 -5.545980000000000132e+00
3.120433634468372519e-03 2.724981999999999793e+00
3.140436414176502912e-03 8.761799999999999145e+00
3.160439193884633739e-03 1.347906399999999927e+01
3.180441973592764131e-03 1.205880400000000030e+01
3.200444753300894958e-03 9.036924000000000845e+00
3.220447533009025351e-03 3.542435999999999918e+00
3.240450312717156178e-03 -2.915769999999999751e-01
3.260453092425286570e-03 -4.419012999999999636e+00
3.280455872133417397e-03 -6.168835999999999764e+00
3.300458651841547790e-03 -3.061369000000000007e+00
3.320461431549678617e-03 2.030555000000000110e+00
3.340464211257809009e-03 3.177313999999999972e+00
3.360466990965939402e-03 -1.867501999999999995e+00
3.380469770674070229e-03 -6.284531000000000311e+00
3.400472550382200622e-03 -1.322490900000000025e+01
3.420475330090331448e-03 -1.767697700000000083e+01
3.440478109798461841e-03 -1.843635599999999997e+01
3.460480889506592668e-03 -1.688126000000000104e+01
3.480483669214723061e-03 -1.270022799999999918e+01
3.500486448922853887e-03 -5.540918999999999706e+00
3.520489228630984280e-03 5.060093000000000174e+00
3.540492008339115107e-03 8.619372000000000256e+00
3.560494788047245500e-03 1.019023600000000052e+01
3.580497567755376326e-03 9.053274999999999295e+00
3.600500347463506719e-03 3.344463999999999881e+00
3.620503127171637112e-03 1.899540000000000117e-01
3.640505906879767939e-03 -3.355440000000000200e+00
3.660508686587898332e-03 -2.184089000000000169e+00
3.680511466296029158e-03 -1.048295999999999895e+00
3.700514246004159551e-03 -1.993708999999999953e+00
3.720517025712290378e-03 -8.073040000000000216e-01
3.740519805420420771e-03 1.633499999999999952e-01
3.760522585128551597e-03 -1.656552999999999942e+00
3.780525364836681990e-03 -3.214250000000000163e-01
3.800528144544812817e-03 -5.932399999999999896e-01
3.820530924252943210e-03 -4.848373999999999739e+00
3.840533703961073603e-03 -7.337462000000000373e+00
3.860536483669204429e-03 -1.018959699999999913e+01
3.880539263377334822e-03 -1.237416699999999992e+01
3.900542043085465649e-03 -1.301577600000000068e+01
3.920544822793596042e-03 -1.181042399999999937e+01
3.940547602501726435e-03 -7.037357000000000085e+00
3.960550382209857695e-03 1.220809999999999951e-01
3.980553161917988088e-03 5.005911000000000222e+00
4.000555941626118481e-03 1.330892899999999912e+01
4.020558721334248874e-03 1.270664200000000044e+01
4.040561501042380134e-03 9.347929999999999851e+00
4.060564280750510527e-03 8.391617000000000104e+00
4.080567060458640920e-03 1.447216000000000058e+00
4.100569840166771313e-03 -1.448523000000000005e+00
4.120572619874901706e-03 -3.441285999999999845e+00
4.140575399583032966e-03 -6.336895000000000167e+00
4.160578179291163359e-03 -7.052476000000000411e+00
4.180580958999293752e-03 -6.791756999999999600e+00
4.200583738707424145e-03 -5.418021999999999672e+00
4.220586518415555405e-03 -5.689316999999999958e+00
4.240589298123685798e-03 -6.539085000000000036e+00
4.260592077831816191e-03 -4.069009000000000320e+00
4.280594857539946584e-03 -4.149468999999999852e+00
4.300597637248077844e-03 -3.258627999999999858e+00
4.320600416956208237e-03 -3.307039999999999980e-01
4.340603196664338630e-03 -1.032982999999999985e+00
4.360605976372469023e-03 1.286424000000000012e+00
4.380608756080599415e-03 3.212677999999999923e+00
4.400611535788730676e-03 2.906473000000000084e+00
4.420614315496861069e-03 4.060693999999999804e+00
4.440617095204991462e-03 3.463858000000000104e+00
4.460619874913121854e-03 1.984615000000000018e+00
4.480622654621253115e-03 -2.859893000000000018e+00
4.500625434329383508e-03 -4.228437999999999697e+00
4.520628214037513901e-03 -3.991079000000000043e+00
4.540630993745644294e-03 -2.947426999999999797e+00
4.560633773453775554e-03 2.213798000000000155e+00
4.580636553161905947e-03 3.406626999999999850e+00
4.600639332870036340e-03 1.916093999999999964e+00
4.620642112578166733e-03 1.971508000000000038e+00
4.640644892286297125e-03 -3.596368000000000009e+00
4.660647671994428386e-03 -5.863345999999999947e+00
4.680650451702558779e-03 -1.078889799999999966e+01
4.700653231410689172e-03 -1.256694800000000001e+01
4.720656011118819564e-03 -9.797546000000000532e+00
4.740658790826950825e-03 -3.131317999999999824e+00
4.760661570535081218e-03 5.658420999999999701e+00
4.780664350243211611e-03 7.339917999999999942e+00
4.800667129951342003e-03 7.987237000000000364e+00
4.820669909659473264e-03 8.318099000000000132e+00
4.840672689367603657e-03 1.519306000000000045e+00
4.860675469075734050e-03 -1.428212999999999955e+00
4.880678248783864442e-03 -6.416642000000000401e+00
4.900681028491994835e-03 -8.392858999999999625e+00
4.920683808200126096e-03 -6.726220999999999783e+00
4.940686587908256489e-03 -1.467470000000000052e+00
4.960689367616386881e-03 1.968976999999999977e+00
4.980692147324517274e-03 2.607860000000000067e+00
5.000694927032648535e-03 -8.529899999999999982e-02
5.020697706740778928e-03 -1.603150000000000075e+00
5.040700486448909320e-03 -2.507943000000000033e+00
5.060703266157039713e-03 -1.182620000000000060e-01
5.080706045865170974e-03 2.557999999999999944e-03
5.100708825573301367e-03 -2.090390999999999888e+00
5.120711605281431759e-03 -2.931464000000000070e+00
5.140714384989562152e-03 -5.392132000000000147e+00
5.160717164697692545e-03 -4.540287000000000184e+00
5.180719944405823806e-03 -2.102914999999999868e+00
5.200722724113954198e-03 -1.662911999999999946e+00
5.220725503822084591e-03 -1.287795999999999941e+00
5.240728283530214984e-03 -9.865230000000000388e-01
5.260731063238346245e-03 3.339389999999999858e-01
5.280733842946476637e-03 3.354327000000000059e+00
5.300736622654607030e-03 2.967077999999999882e+00
5.320739402362737423e-03 1.478231999999999990e+00
5.340742182070868684e-03 -3.012379000000000140e+00
5.360744961778999076e-03 -2.397634000000000043e+00
5.380747741487129469e-03 -2.531692000000000053e+00
5.400750521195259862e-03 -2.563746000000000080e+00
5.420753300903390255e-03 -2.060672999999999977e+00
5.440756080611521515e-03 -2.925559999999999938e+00
5.460758860319651908e-03 -3.261223000000000205e+00
5.480761640027782301e-03 -4.389370000000000216e-01
5.500764419735912694e-03 9.423899999999999499e-01
5.520767199444043954e-03 -1.359822000000000086e+00
5.540769979152174347e-03 -4.189309999999999867e+00
5.560772758860304740e-03 -4.399480999999999753e+00
5.580775538568435133e-03 -5.317835999999999785e+00
5.600778318276566393e-03 -2.221852999999999856e+00
5.620781097984696786e-03 6.207420000000000160e-01
5.640783877692827179e-03 9.806089999999999529e-01
5.660786657400957572e-03 5.815500000000000114e-01
5.680789437109087965e-03 -1.982039999999999913e-01
5.700792216817219225e-03 -5.635860000000000314e-01
5.720794996525349618e-03 1.897590000000000110e-01
5.740797776233480011e-03 1.124129999999999990e-01
5.760800555941610404e-03 -6.494969999999999910e-01
5.780803335649741664e-03 -2.257411999999999974e+00
5.800806115357872057e-03 -2.417879000000000111e+00
5.820808895066002450e-03 -1.244126999999999983e+00
5.840811674774132843e-03 -5.403559999999999475e-01
5.860814454482264103e-03 -2.458309999999999940e-01
5.880817234190394496e-03 -3.452512000000000025e+00
5.900820013898524889e-03 -4.864335999999999771e+00
5.920822793606655282e-03 -5.624558999999999642e+00
5.940825573314785675e-03 -4.784069999999999823e+00
5.960828353022916935e-03 -2.782547000000000104e+00
5.980831132731047328e-03 -1.691527000000000003e+00
6.000833912439177721e-03 -2.143079999999999874e+00
6.020836692147308114e-03 -7.211980000000000057e-01
6.040839471855439374e-03 1.416719000000000062e+00
6.060842251563569767e-03 3.731323999999999863e+00
6.080845031271700160e-03 3.088677000000000117e+00
6.100847810979830553e-03 -3.927370000000000028e-01
6.120850590687961813e-03 -3.252463000000000104e+00
6.140853370396092206e-03 -2.740565000000000140e+00
6.160856150104222599e-03 -1.376173000000000091e+00
6.180858929812352992e-03 -5.778609999999999580e-01
6.200861709520483385e-03 -1.457413000000000070e+00
6.220864489228614645e-03 -3.143517000000000117e+00
6.240867268936745038e-03 -4.062649999999999650e+00
6.260870048644875431e-03 -2.275580000000000158e+00
6.280872828353005824e-03 -6.607229999999999492e-01
6.300875608061137084e-03 -1.101374000000000075e+00
6.320878387769267477e-03 -2.116995000000000182e+00
6.340881167477397870e-03 -3.222420000000000062e+00
6.360883947185528263e-03 -2.658287000000000067e+00
6.380886726893659523e-03 1.789880000000000082e-01
6.400889506601789916e-03 1.641035000000000021e+00
6.420892286309920309e-03 1.361563999999999997e+00
6.440895066018050702e-03 3.362749999999999906e-01
6.460897845726181095e-03 -1.582386000000000070e+00
6.480900625434312355e-03 -2.511121999999999854e+00
6.500903405142442748e-03 -1.596076999999999968e+00
6.520906184850573141e-03 -1.011439999999999895e+00
6.540908964558703534e-03 -1.489792000000000005e+00
6.560911744266834794e-03 -1.263722999999999930e+00
6.580914523974965187e-03 3.416609999999999925e-01
6.600917303683095580e-03 1.078265000000000029e+00
6.620920083391225973e-03 2.181800000000000128e-01
